year_month,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,month,year
1991-06-01,59.46666666666667,29.7605,21.0555,24.622859866666666,34.99150916666667,24.773617533333333,28.909671366666664,12.965166296296296,10.665387462962963,6.823333383333334,6.823333383333334,6.633333333333334,9.06665676,29.495999466666664,115.30312682633333,20.717333333333332,4.27522708,6.0,1991.0
1991-07-01,55.96774193548387,29.782919354838707,20.584532258064517,24.593940290322582,33.763344193548384,24.004498580645162,28.126571903225805,12.887354310035843,11.079328422939067,6.067741829032259,6.067741829032259,7.709677419354839,10.147740654838708,33.81677345161291,155.4311504419355,20.754516129032258,4.391204658064516,7.0,1991.0
1991-08-01,59.38709677419355,30.711951612903228,21.103887096774194,25.10953158064516,34.550177129032264,24.73831787096774,28.725343548387094,12.598379641577061,10.617807688172043,6.458064448387097,6.458064448387097,7.580645161290323,9.931177270967742,32.005160612903225,205.02218691935485,20.350967741935484,4.395525377419355,8.0,1991.0
1991-09-01,54.53333333333333,29.5455,20.617166666666666,24.262235200000003,34.01734236666667,24.130019033333333,28.030587966666666,12.214741166666666,9.841780157407408,7.1500000980000005,7.1500000980000005,8.466666666666667,8.727176736666667,28.99199913333333,215.38727351333333,19.244666666666667,4.02226916,9.0,1991.0
1991-10-01,56.096774193548384,27.453887096774196,20.126467741935482,22.96934470967742,31.520508451612905,23.46640635483871,26.587108967741937,11.813245349462365,8.958858360215054,8.677419212903224,8.677419212903224,10.96774193548387,8.354209054838709,27.139354258064515,266.96411376774194,16.175806451612903,3.2690197161290326,10.0,1991.0
1991-11-01,50.6,25.76383333333333,18.8205,21.464735700000002,27.902456066666666,21.16977573333333,23.803478733333336,11.466861148148148,7.852933066666667,5.196666803333333,5.196666803333333,11.433333333333334,9.91982024,31.259999366666666,292.2417253666666,12.804,2.6565432553333332,11.0,1991.0
1991-12-01,51.645161290322584,25.931306451612905,18.6555,21.51248893548387,27.941546903225806,21.121179612903227,23.863253806451613,11.288528808243727,8.65735920609319,4.287096809677419,4.287096809677419,9.548387096774194,8.730941587096774,29.659354354838708,223.1558051483871,13.075483870967743,2.6619799677419356,12.0,1991.0
1992-01-01,32.935483870967744,28.415177419354837,18.374854838709677,22.502139677419354,29.952745677419355,20.404703258064515,24.376125225806454,11.375592437275985,9.483368691756272,1.4645161480645164,1.4645161480645164,5.0,9.70806365483871,27.73161235483871,218.97506417741934,16.58709677419355,3.510959322580645,1.0,1992.0
1992-02-01,25.896551724137932,29.934810344827586,18.72791379310345,23.498243931034484,31.732062862068965,20.649774931034482,25.297727655172412,11.672676264367816,9.10936466091954,0.7103448117241379,0.7103448117241379,2.793103448275862,10.322293603448276,29.842758068965516,213.08599334482759,18.141379310344828,3.995295082758621,2.0,1992.0
1992-03-01,26.548387096774192,32.31517741935484,20.279693548387094,25.474384741935484,34.43147461290322,22.924796161290324,27.622306548387098,12.062392589605734,10.421948551792115,1.0806451048387096,1.0806451048387096,3.7419354838709675,11.520798409677418,33.68903164516129,213.52133892258067,21.414516129032258,4.899753825806451,3.0,1992.0
1992-04-01,45.53333333333333,31.073833333333333,20.928833333333333,25.118416233333335,34.394501399999996,24.357500633333334,28.424660233333334,12.466253842592591,10.770883259259259,2.780000043333333,2.780000043333333,4.766666666666667,11.480773856666667,33.63599943333333,252.59117551,21.133333333333333,4.612546640000001,4.0,1992.0
